1688665229,270.3941606,-70.27981252,0.41378799,,16.4723,15.7909
1688553022,270.8256461,-71.81252825,0.271332,,17.847799,16.996901
1688553695,270.5182314,-71.7304148,0.459508,,16.3036,15.5151
1688665880,271.0996784,-70.23708301,0.095678203,,18.390301,17.601999
1688547201,271.6347981,-71.8684876,0.442794,,15.9948,15.2007
1688596835,272.114742,-70.50072261,0.151455,,17.6047,16.7918
1688560233,272.5459197,-71.28400842,0.088742003,,18.089001,17.2073
1310544820,250.0729762,-70.05134854,0.226632,,16.8002,15.9181
1688547564,271.1699687,-71.83067746,0.189771,,18.2687,17.3563
1310236657,250.1811306,-71.25229304,0.160267,,17.0975,16.241301
1310363699,250.3757987,-70.16479097,0.141142,,17.610701,16.697201
1688560226,272.5478205,-71.28352981,-0.54860801,,19.042999,18.2285
1310357897,251.3749099,-70.41963081,1.14596,,14.1559,13.3268
1310323734,250.6344491,-71.12137395,0.60484397,,15.9818,15.106
1310323116,250.5344507,-71.21488534,0.44782901,,15.5357,14.6107
1310332450,250.7042722,-70.58298114,0.51434201,,16.944901,16.0604
1310342878,252.0586845,-70.56950322,0.328316,,18.029699,17.128
1688610026,273.6035061,-70.23258105,1.06661,,14.4475,13.6422
1688610027,273.6016905,-70.23223434,1.07098,,14.192,13.3673
1310314235,252.2953222,-71.09978298,-0.108757,,18.618601,17.727301
1310341265,252.2652561,-70.55412758,0.55850202,,16.0627,15.1674
1688599920,274.4311181,-70.61072714,0.31422299,,17.047199,16.135599
1310232406,251.0402026,-71.53098731,0.268572,,16.888901,16.018
1310224177,250.7879296,-71.90854236,0.56758797,,16.1924,15.333
1310333252,250.8475183,-70.43129312,0.13269199,,16.2019,15.4496
1310319795,251.0217301,-70.85438284,0.581981,,17.033001,16.1392
1688511981,274.5875544,-71.55231479,3.2943699,,11.1046,10.3885
1310259353,252.7182329,-71.52508068,0.30883899,,16.010099,15.1308
1310259354,252.7163838,-71.52491944,0.343137,,16.6236,15.7002
1688562458,274.1769418,-71.50406122,1.33148,,14.2315,13.3453
1310231263,250.4544093,-71.65039242,0.461483,,16.3657,15.4644
1310360432,251.4990661,-70.23056046,0.250718,,17.465099,16.5825
1310304077,253.3387401,-70.2779022,0.169588,,18.216101,17.3874
1310322935,251.3129685,-70.58744206,0.401335,,15.853,15.0151
1310226671,251.5935571,-71.82885788,0.14054801,,17.644501,16.771099
1310228159,251.542457,-71.75558445,0.553698,,16.865299,15.9596
1688505067,276.1989536,-71.76967044,0.357757,,18.0296,17.0956
1310338346,252.6016163,-70.72749418,0.22452401,,17.521999,16.6476
1310337556,252.6975354,-70.84684099,0.74116701,,14.3023,13.5173
1310340840,252.7102717,-70.49793436,0.208529,,18.252399,17.424299
